symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
VMC.AX,0.2800000011920929,1.264946498140319,1.4885696422357977,0.003162880895922756,1.0,0.21739128744669833,84.21053869902802,84.21053869902802,72.41379983643658,85.8237618635011,-15.789461300971979,0.010666663448015848,4.0,1,1,1.0,1.0,1.9799495719734124,-0.050847411395418596,,AU,78.96015201461084,Venus Metals Corporation Limited,Basic Materials
AIV.AX,0.02500000037252903,1.0292634574557489,1.3295318808920102,-0.0027477005648101826,2.3333332298530483,0.25000004656612984,100.0,100.0,66.66666666666666,134.0996168582376,-0.0,0.0006000000983476638,4.0,1,1,1.0,1.0,2.1787693949555864,0.0,,AU,78.93010674955373,ActivEX Limited,Basic Materials
EWC.AX,0.057999998331069946,0.6000242959846502,1.0398833973899162,0.5467956252422943,1.2631580443676205,0.6571428024038979,59.45945837098897,56.75676029428584,60.93749963620209,94.79165641969308,-40.54054162901103,0.004333332926034927,4.0,1,1,1.0,1.0,1.8343554504766826,-0.34090910630285254,,AU,78.75680638223125,Energy World Corporation Ltd,Utilities
FLC.AX,0.0949999988079071,1.4232107508719691,1.5953655847104016,0.0018776030540483381,1.1891891674197792,0.2337662249697985,100.0,97.22223601960002,80.00001192093322,156.08101941243416,-0.0,0.0019999995827674867,4.0,1,1,1.0,1.0,1.168008875666797,-0.3214285828325213,,AU,78.57495801659809,Fluence Corporation Limited,Industrials
SKS.AX,8.600000381469727,6.351105814924763,4.0,13.070156318811456,3.771159405803102,0.9589978685704237,53.65857700731742,63.61790337592013,62.460583814570676,8.668785755315175,-46.34142299268258,0.24399986267089843,4.0,1,1,1.0,1.0,1.1018136023613254,-0.0811965067397572,,AU,78.4216152499431,SKS Technologies Group Limited,Industrials
HCH.AX,2.0,2.9506225010617912,2.6260555516032515,0.022634738012841164,2.1504424405327622,0.24999998137354873,82.60870917307871,93.47826593990449,70.50360020726984,69.0246592104124,-17.3912908269213,0.04933331807454427,4.0,1,1,1.0,1.0,1.160662314020133,-0.03846150319251662,,AU,78.31985205401014,Hot Chili Limited,Basic Materials
CRB.AX,0.013000000268220901,0.6574924394749013,1.0786626191053437,0.26844113799536873,1.0,0.8571428381362747,100.0,100.0,,85.71428875533904,-0.0,0.0004666666810711225,4.0,1,1,1.0,1.0,1.8028783461607203,0.0,,AU,78.28265793054095,Carbine Resources Limited,Basic Materials
PHO.AX,0.17499999701976776,1.1459396064961065,1.4082643747180177,0.07107818246225801,0.9841269522146969,0.3999999761581421,85.71426138586715,95.23808712862238,65.38460921253798,85.7142175285133,-14.285738614132853,0.004666667183240255,4.0,1,1,1.0,1.0,1.4568489970599479,-0.02777783296726144,,AU,78.24897259615508,PhosCo Ltd,Basic Materials
GNG.AX,5.809999942779541,1.417568966440983,1.5915585362130549,0.32026311643117883,0.6282442471929155,0.40677960818072423,77.95273905405269,87.1391009103835,70.94972111685388,41.85124605191909,-22.047260945947315,0.12599999109903973,4.0,1,1,1.0,1.0,1.279838428592751,-0.04597704479356479,,AU,77.48311946639438,GR Engineering Services Limited,Basic Materials
MAUCA.AX,1.725000023841858,0.8224180869135939,1.1899536380969433,0.16769624916846618,0.3760000228881837,-0.041666628034025543,,,,,,0.0003333330154418945,4.0,1,1,1.0,1.0,2.1740477432820247,-0.041666628034025543,,AU,77.47844805479295,Magnetic Resources NL,Basic Materials
