symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
STX,847.469970703125,8.01257225416996,10.380697148216496,5.079235404051495,1.4063160964952832,55.04002138320235,57.132667235515456,-1.892943999774093,-44.95997861679765,4.0,82.65007074256486,24.920670572916666,1,1,1.0,1.0,0.864445938230445,-0.09909750448749743,4.0,99.58941605839416,98.83720930232558,98.26642335766424,99.10714285714286,52.44879786286732,59.1273374888691,49.24309884238646,47.64024933214604,85.67615658362989,16.69642857142857,70.66322602568542,US,-34.0,Seagate Technology Holdings plc,Technology
MPC,262.010009765625,1.77174215093677,1.1688864439651587,0.5552883275111424,0.18858449732706561,74.20642519518167,56.03620609071868,57.17662319082933,-25.793574804818327,4.0,91.13758525992057,4.802396647135416,1,1,1.0,1.0,1.0418829932397675,-0.0194602816351922,1.517783284951568,82.66423357664233,91.59212880143113,80.74817518248175,84.19642857142857,68.12110418521816,56.36687444345503,70.08014247551202,31.967943009795192,85.67615658362989,53.75,70.51631868295941,US,-48.0,Marathon Petroleum Corporation,Energy
URI,1067.77001953125,0.861484083030311,0.21561154633158408,0.35885833068807793,0.32161006017536264,89.26753147392516,74.06119491796234,135.31689741338755,-10.732468526074841,4.0,96.42251049130839,15.558003743489584,1,1,1.0,1.0,0.9307290901073056,-0.015535372445459106,1.0441280731698954,63.32116788321168,78.71198568872988,70.52919708029196,91.25,80.76580587711487,91.54051647373109,91.8967052537845,19.323241317898486,85.67615658362989,28.214285714285715,70.12290618726782,US,-51.0,"United Rentals, Inc.",Industrials
COHR,376.989990234375,4.157293308502534,4.41138363607007,3.0074073612879832,0.5993126942223359,31.886407640807402,48.64542499890976,-15.938052336383437,-68.1135923591926,4.0,70.72069407555273,14.935335286458333,1,1,1.0,1.0,1.0016009864220756,-0.11689199255493798,2.7591111880940224,95.98540145985402,97.58497316636851,96.16788321167883,96.875,35.08459483526269,39.180765805877115,44.52359750667854,65.00445235975066,85.67615658362989,44.107142857142854,70.01899677862431,US,-38.0,Coherent Corp.,Technology
TJX,160.7100067138672,1.2554597232764628,0.00012876936056720306,0.22366310111792753,0.01196501226680624,100.0,72.72417273858555,110.7667112105847,-0.0,4.0,94.67691743384599,1.9533335367838542,1,1,1.0,1.0,1.275254246425532,-0.022809784027630786,1.249134347650714,73.08394160583941,58.31842576028623,60.67518248175182,56.07142857142857,93.36598397150489,90.29385574354409,85.75244879786287,6.723063223508459,85.67615658362989,89.91071428571429,69.98712010250706,US,-54.0,"The TJX Companies, Inc.",Consumer Cyclical
SNDK,1559.3199462890625,33.63802147481448,27.002382568497303,33.25255617390535,1.957009644348377,45.39909345361847,57.139223380656716,-17.20792550730868,-54.60090654638153,4.0,76.99719775461212,72.49335123697917,1,1,1.0,1.0,0.8219212608221358,-0.14861045793662986,4.0,99.58941605839416,99.6422182468694,100.0,99.55357142857143,44.61264470169189,59.21638468388246,44.078361531611755,55.476402493321466,85.67615658362989,10.625,69.84701557279725,US,-33.0,Sandisk Corporation,Technology
PFG,105.22000122070312,1.6327128812436735,0.2311748885006023,0.3548234723576422,0.15991107183269104,100.0,68.13705013177703,178.36076963852312,-0.0,4.0,75.38143116025351,1.0240397135416666,1,1,1.0,1.0,0.8935328683194423,0.0,1.4454390339065974,80.74817518248175,79.3381037567084,70.25547445255475,81.25,93.36598397150489,82.90293855743545,96.52715939447909,6.723063223508459,85.67615658362989,21.428571428571427,69.8215626550874,US,-54.0,"Principal Financial Group, Inc.",Financial Services
LRCX,303.2799987792969,4.70156844904326,1.1571748790058005,2.3991202143519232,0.5214969948996773,42.51386265481718,56.94714914825818,-33.893048034047446,-57.48613734518282,4.0,77.37807972814629,9.867329915364584,1,1,1.0,1.0,0.9605378734932133,-0.11762821471852769,3.0423262081522786,96.8978102189781,91.50268336314849,95.07299270072993,96.25,43.18788958147818,58.771148708815666,38.02315227070348,56.90115761353517,85.67615658362989,34.19642857142857,69.64794196124474,US,-36.0,Lam Research Corporation,Technology
ON,117.26000213623047,1.9186705109104438,5.95138427503844,1.0308841088215912,1.0618956275465554,40.27232923999356,53.16166590310701,-25.080795749617007,-59.72767076000644,4.0,77.57078877271518,4.725998942057291,1,1,1.0,1.0,1.026017623745884,-0.1244679418441067,1.5942378486777926,83.94160583941606,98.21109123434705,88.59489051094891,98.57142857142858,41.4959928762244,49.51024042742654,41.05075690115761,58.59305431878896,85.67615658362989,49.73214285714286,69.53773601205108,US,-46.0,ON Semiconductor Corporation,Technology
HLT,343.1000061035156,1.259149105152295,0.08546197143340026,0.29113102416663406,0.1494090553309544,100.0,72.34315593422993,132.23316761052382,-0.0,4.0,90.76505490867252,4.06287841796875,1,1,1.0,1.0,0.9740069491383543,0.0,1.2510541273432576,73.26642335766424,72.45080500894454,65.96715328467153,79.91071428571429,93.36598397150489,89.93766696349064,91.0952804986643,6.723063223508459,85.67615658362989,36.964285714285715,69.53575328920785,US,-57.0,Hilton Worldwide Holdings Inc.,Consumer Cyclical
GL,159.17999267578125,1.3414196902372222,0.20941755523598476,0.28370944707521706,0.12220380094173722,100.0,56.647391479684615,153.8789162725375,-0.0,4.0,59.046327084310825,2.11400146484375,1,1,1.0,1.0,1.0675812650979029,0.0,1.2938638455712181,75.09124087591242,78.53309481216458,65.14598540145985,77.5,93.36598397150489,57.79162956366874,94.30097951914514,6.723063223508459,85.67615658362989,60.80357142857142,69.49317053795656,US,-55.0,Globe Life Inc.,Financial Services
RF,28.540000915527344,1.4068388707000965,-0.005368597043370989,0.35057264478437733,0.06555805715418606,100.0,70.22339733118572,149.45976483777133,-0.0,4.0,87.05553896521751,0.36070556640625,1,1,1.0,1.0,1.0923221188070193,-0.06010707225901357,1.3279048904893835,77.00729927007299,48.1216457960644,69.8905109489051,67.41071428571429,93.36598397150489,86.73196794300979,93.49955476402492,6.723063223508459,85.67615658362989,65.98214285714286,69.44090396435777,US,-61.0,Regions Financial Corporation,Financial Services
AMD,466.3800048828125,3.83609343353284,13.230972166094876,2.5306420851875395,1.4236346860367046,40.73324835511078,58.54900883945513,-36.14672497141712,-59.26675164488922,4.0,75.23157199101313,18.192008463541665,1,1,1.0,1.0,0.8743177434554184,-0.14034507835162335,2.5919739770469112,95.43795620437956,99.01610017889088,95.52919708029196,99.19642857142857,42.11932324131789,63.40160284951024,37.399821905609976,57.969723953695464,85.67615658362989,18.392857142857146,69.41391677116115,US,-40.0,"Advanced Micro Devices, Inc.",Technology
GM,82.11000061035156,1.9656612816037013,-0.0029534783549380493,0.6763531050644362,0.09410962300704817,82.40601444897779,69.49394149660465,45.45859412537335,-17.593985551022218,4.0,83.38448015733736,1.4596384684244792,1,1,1.0,1.0,1.0857868941937374,-0.04511658110503558,1.618689621454374,84.67153284671532,50.0,83.57664233576642,73.48214285714286,75.15583259127338,85.84149599287623,65.80587711487088,24.93321460373998,85.67615658362989,64.55357142857143,69.36964663545864,US,-60.0,General Motors Company,Consumer Cyclical
HUM,350.0799865722656,0.21270960432178918,3.474321252908965,0.1050439769163749,0.9640410986755323,100.0,74.2659753652211,166.50599169669337,-0.0,4.0,99.04798558640141,6.42733154296875,1,1,1.0,1.0,0.9604196924868718,0.0,0.7731180926202239,42.60948905109489,97.22719141323792,47.99270072992701,98.39285714285714,93.36598397150489,91.80765805877115,95.36954585930543,6.723063223508459,85.67615658362989,34.017857142857146,69.3182503176694,US,-58.0,Humana Inc.,Healthcare
BG,126.45999908447266,2.2743649237318486,0.10481797413948651,0.7125788935884554,0.09042951582640524,59.349409607921515,58.56995753697934,40.81668619098872,-40.650590392078485,4.0,81.00234034936908,1.8914388020833333,1,1,1.0,1.0,1.0597275083716795,-0.03766839996720883,1.7793243844356863,88.22992700729927,74.50805008944545,84.03284671532847,72.76785714285714,56.90115761353517,63.579697239536955,64.20302760463046,43.18788958147818,85.67615658362989,58.839285714285715,69.19258952920266,US,-52.0,Bunge Global SA,Consumer Defensive
INCY,102.37999725341797,1.3760409394929556,-0.011805396605848385,0.45404520745452226,0.06712523085398958,100.0,69.15988601811453,225.4934671243359,-0.0,4.0,100.0,1.384666951497396,1,1,1.0,1.0,1.0486283771149172,-0.07407074671258795,1.3118791048988132,76.09489051094891,45.08050089445438,76.27737226277372,67.85714285714286,93.36598397150489,85.12911843276937,99.46571682991986,6.723063223508459,85.67615658362989,55.98214285714286,69.16520884237953,US,-63.0,Incyte Corporation,Healthcare
FITB,52.0099983215332,1.3273223193341233,-0.0008234465072544464,0.3433930447716105,0.10951006253455997,100.0,73.92198508507289,177.47664802277592,-0.0,4.0,90.76577824688196,0.6726664225260417,1,1,1.0,1.0,1.0002732830719483,-0.047207240272580164,1.2865282410475147,74.63503649635037,52.68336314847942,69.52554744525547,76.07142857142857,93.36598397150489,91.27337488869101,96.43811219946572,6.723063223508459,85.67615658362989,43.660714285714285,69.00527808140282,US,-64.0,Fifth Third Bancorp,Financial Services
ODFL,242.57000732421875,0.6400252108728892,0.22753318348629306,0.24688047311257488,0.2521394069356899,92.91690587663324,89.80131218630011,126.64328211421049,-7.083094123366762,4.0,97.63896862554436,3.6124165852864585,1,1,1.0,1.0,0.9296650416197391,-0.012015301795810007,0.9336121113361275,56.660583941605836,79.15921288014312,62.68248175182482,88.92857142857142,82.63579697239537,99.73285841495992,89.13624220837043,17.45325022261799,85.67615658362989,27.946428571428573,69.00115829755472,US,-56.0,"Old Dominion Freight Line, Inc.",Industrials
EVRG,83.2699966430664,1.932644580127753,0.07322351422201448,0.30602304254168855,0.015781594716325342,76.19042813430968,64.87531327617742,58.01074303099756,-23.80957186569032,4.0,50.73122823192958,0.9180191040039063,1,1,1.0,1.0,1.1486001842260243,-0.010692664196955692,1.6015092928406545,84.12408759124088,71.46690518783542,67.24452554744525,57.32142857142857,70.43633125556545,76.84772929652716,70.3472840605521,29.65271593944791,85.67615658362989,76.42857142857142,68.95457354622441,US,-64.0,"Evergy, Inc.",Utilities
