symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
HLG.NZ,9.850000381469727,1.7000513884570436,0.04218779534948617,0.3918591055114513,-0.010441433238137732,12.500074505728994,34.93975765180083,-43.83038705625664,-87.49992549427101,2.0,19.26229435826451,0.11399993896484376,0,0,1.0,1.0,1.0127405772595486,-0.05741621423413246,1.4804788056150402,81.84306569343066,69.05187835420394,72.90145985401459,48.75,22.26179875333927,13.713268032056991,35.08459483526269,77.82724844167409,52.0017793594306,46.875,52.03100933234127,NZ,,Hallenstein Glasson Holdings Limited,Consumer Cyclical
VHP.NZ,1.8899999856948853,0.13816981641286172,-0.05112659699654742,0.03183976345231132,-0.005000705716922127,100.0,62.081564373839235,85.03138794458063,-0.0,3.0,97.43589978716557,0.028971028327941895,1,1,1.0,0.0,0.9756186691716786,-0.16095497159429184,0.750609626368196,40.693430656934304,36.583184257602866,39.14233576642336,50.71428571428571,93.36598397150489,70.79252003561888,79.43009795191452,6.723063223508459,65.34697508896798,37.5,52.029187666676094,NZ,,Vital Healthcare Property Trust,Real Estate
AIA.NZ,8.329999923706055,0.5845587000248919,-0.011013494805698059,0.10639218846269549,-0.060948828244561604,100.0,47.70641359011959,97.76002585681779,-0.0,3.0,75.95819976675445,0.07333335876464844,1,1,0.0,1.0,1.0003368588685158,-0.08350242286464005,0.9091150518997702,54.56204379562044,45.61717352415027,48.54014598540146,34.55357142857143,93.36598397150489,36.68744434550312,82.81389136242208,6.723063223508459,65.34697508896798,43.75,51.19602927256501,NZ,,Auckland International Airport Limited,Industrials
NZM.NZ,1.149999976158142,0.015363711993664524,0.007279209507327881,0.0038819230009461414,0.004366703567751484,84.61538461538461,48.648648648648646,127.70270270270296,-15.384615384615385,4.0,52.93040293040293,0.012999987602233887,1,1,1.0,1.0,0.5785496592611031,-0.02398224270528604,0.7162539201503746,35.94890510948905,63.50626118067979,36.04014598540146,53.57142857142857,77.38201246660729,39.26981300089047,89.58147818343723,22.707034728406057,85.67615658362989,0.8928571428571428,50.457609295282694,NZ,,NZME Limited,Communication Services
TRA.NZ,8.119999885559082,2.4144398889382352,0.010520728428040313,0.47490563075181447,-0.01608208370962161,15.872946191504113,22.60870430554715,-70.09330888745453,-84.12705380849589,1.0,5.290982063834686,0.0800000508626302,0,0,0.0,1.0,1.0492079574556596,-0.11834963605572313,1.8522127659281309,89.59854014598541,64.4901610017889,77.28102189781022,47.32142857142857,24.66607301869991,3.383793410507569,27.070347284060553,75.42297417631345,36.87722419928826,56.42857142857143,50.25401351344543,NZ,,Turners Automotive Group Limited,Consumer Cyclical
CNU.NZ,9.460000038146973,1.6475258036517835,0.22415053575433977,0.27802311634500065,0.024679312828995048,0.0,29.71010336322668,-119.5391764748701,-100.0,1.0,1.0416418313743065,0.09333324432373047,0,0,0.0,1.0,1.0606814710728258,-0.0770731670100514,1.4531469775631207,81.02189781021897,78.98032200357783,64.41605839416059,59.285714285714285,7.524487978628673,7.836153161175423,13.178984861976847,92.56455921638468,36.87722419928826,59.10714285714286,50.07925447682684,NZ,,Chorus Limited,Communication Services
SKT.NZ,3.109999895095825,0.8909102543199567,0.00043610019173586913,0.25747778336070515,-0.03168497460158648,17.64703407420705,43.13724115233725,-58.82355507768054,-82.35296592579296,0.0,25.4902070781302,0.03666667938232422,0,0,0.0,0.0,1.445384227903865,-0.09623933199107071,1.0594400598311915,64.41605839416059,59.30232558139535,63.32116788321168,42.94642857142857,26.580587711487087,26.714158504007123,31.34461264470169,73.50845948352627,14.590747330960854,96.42857142857143,49.91531175334507,NZ,,SKY Network Television Limited,Communication Services
SAN.NZ,7.210000038146973,1.6817249319742507,0.004830349925048588,0.4236938172072622,-0.08705936877655718,0.0,28.530239429615776,-165.17124960499814,-100.0,1.0,7.326837588891919,0.12039464314778646,0,0,0.0,1.0,2.2833273731377224,-0.10722246574721284,1.4709425851379951,81.47810218978103,62.61180679785331,74.81751824817519,29.196428571428573,7.524487978628673,6.678539626001781,4.452359750667854,92.56455921638468,36.87722419928826,99.82142857142857,49.60224551496379,NZ,,Sanford Limited,Consumer Defensive
VCT.NZ,4.949999809265137,1.3035070564801048,0.16918132368481284,0.278771768222698,0.07302499672590423,2.77770787112156,39.99997880722843,-105.28021373693048,-97.22229212887844,3.0,0.9259026237072151,0.06466662089029948,0,1,1.0,1.0,0.7207902640643127,-0.06603780544792737,1.2741359055456716,74.08759124087592,77.10196779964222,64.59854014598541,70.0,15.405164737310775,21.10418521816563,16.651825467497776,84.68388245770258,65.34697508896798,3.8392857142857144,49.281941787043394,NZ,,Vector Limited,Utilities
BGP.NZ,4.570000171661377,-0.017390844881120367,-0.026820995993033333,-0.004977351029668564,-0.006658631340528909,58.13955809375953,36.585363962572536,28.94746666139621,-41.86044190624047,1.0,44.092489761216406,0.08866662979125976,0,1,0.0,0.0,1.306228447906123,-0.23534668154381388,0.7076155090798626,34.306569343065696,42.12880143112701,34.3978102189781,50.17857142857143,56.0106856634016,15.672306322350845,59.57257346393588,44.078361531611755,36.87722419928826,91.875,46.509790360233055,NZ,,Briscoe Group Limited,Consumer Cyclical
