symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score,weekly_rank_change
VHP.NZ,1.8899999856948853,0.1381698199192455,0.7552010135597463,-0.05112659699654742,0.03183976345231132,-0.005000705716922127,100.0,97.43589978716557,62.081564373839235,85.03138794458063,-0.0,0.028971028327941895,3.0,1,1,1.0,0.0,0.9756186691716786,-0.16095497159429184,218,NZ,51.04470268202871,Vital Healthcare Property Trust,Real Estate,0.00265251737767902,0.5908163224095432,52.17391304347826,0.567373333324378,0.020639157878152625,52.378224357432074,173
AIA.NZ,8.329999923706055,0.5845582831443892,0.9123658747527936,-0.011013494805698059,0.10639211897482559,-0.060948828244561604,100.0,75.95819976675443,47.70641359011959,97.76002585681779,-0.0,0.07333335876464844,3.0,1,1,0.0,1.0,1.0003368588685158,-0.08350242286464005,226,NZ,50.187292885978536,Auckland International Airport Limited,Industrials,0.014616307551950536,0.06520476291464941,73.07696539986576,2.4871881800563282,0.009152659374138006,75.42623287893292,48
TRA.NZ,8.119999885559082,2.4144393763524414,1.8389961797438095,0.010520728428040313,0.4749057473008287,-0.01608208370962161,15.872946191504113,5.290982063834704,22.60870430554715,-70.09330888745453,-84.12705380849589,0.0800000508626302,1.0,0,0,0.0,1.0,1.0492079574556596,-0.11834963605572313,227,NZ,49.758300433394254,Turners Automotive Group Limited,Consumer Cyclical,-0.009756088483765968,-0.4722477739426405,39.4736710017116,0.8829574016158783,-0.029843718653330353,30.7813067893872,292
NZM.NZ,1.149999976158142,0.015363721461021596,0.7210308363464571,0.007279209507327881,0.0038819230009461414,0.004366703567751484,84.61538461538461,52.93040293040292,48.648648648648646,127.70270270270296,-15.384615384615385,0.012999987602233887,4.0,1,1,1.0,1.0,0.5785496592611031,-0.02398224270528604,227,NZ,49.741888298786385,NZME Limited,Communication Services,0.050228261288466136,0.087671578107118,,1.0185257023119711,0.02596483770176805,73.1545288816426,56
CNU.NZ,9.460000038146973,1.6475258036517835,1.4471123729174489,0.22415053575433977,0.27802311634500065,0.024679312828995048,0.0,1.041641831374316,29.71010336322668,-119.5391764748701,-100.0,0.09333324432373047,1.0,0,0,0.0,1.0,1.0606814710728258,-0.0770731670100514,228,NZ,49.57931859775578,Chorus Limited,Communication Services,-0.0327198060901176,-0.7932233294140038,5.55543781756144,1.5127941797042017,-0.03441816810192455,28.540125621323888,308
SKT.NZ,3.109999895095825,0.8909101344428884,1.0604906735388302,0.00043610019173586913,0.25747778336070515,-0.03168497460158648,17.64703407420705,25.4902070781302,43.13724115233725,-58.82355507768054,-82.35296592579296,0.03666667938232422,0.0,0,0,0.0,0.0,1.445384227903865,-0.09623933199107071,228,NZ,49.347326767902715,SKY Network Television Limited,Communication Services,-0.012698475892249372,-0.0015778657018000722,41.66662527455388,0.6933936040219585,-0.014345943925352156,34.56034242987337,269
SAN.NZ,7.210000038146973,1.6817241995113121,1.464587350586175,0.004830349925048588,0.4236936897080841,-0.08705936877655718,0.0,7.326837588891919,28.530239429615776,-165.17124960499814,-100.0,0.12039464314778646,1.0,0,0,0.0,1.0,2.2833273731377224,-0.10722246574721284,229,NZ,49.100278628719494,Sanford Limited,Consumer Defensive,-0.019047601129539626,-0.43303111455964577,38.33334260516844,73.6003644974573,-0.03759726688572684,40.947850599013385,236
VCT.NZ,4.949999809265137,1.3035070564801048,1.2713228432230854,0.16918132368481284,0.278771768222698,0.07302499672590423,2.77770787112156,0.9259026237072057,39.99997880722843,-105.28021373693048,-97.22229212887844,0.06466662089029948,3.0,0,1,1.0,1.0,0.7207902640643127,-0.06603780544792737,231,NZ,48.63553009491324,Vector Limited,Utilities,-0.01980205498867016,-0.500742125333959,8.333134650994609,0.9161733037838788,-0.013162800592925405,26.409876255658673,317
BGP.NZ,4.570000171661377,-0.01739084596062047,0.712433167156664,-0.026820995993033333,-0.004977351029668564,-0.006658631340528909,58.13955809375953,44.092489761216406,36.585363962572536,28.94746666139621,-41.86044190624047,0.08866662979125976,1.0,0,1,0.0,0.0,1.306228447906123,-0.23534668154381388,256,NZ,45.66711173092351,Briscoe Group Limited,Consumer Cyclical,0.031602787527704734,1.896105039760949,62.96299566784581,0.729937405233078,0.00475126501526657,61.16649987117074,132
NZL.NZ,0.949999988079071,0.18359626981600283,0.7686759128660362,-0.11719014146982298,0.040050986496438234,-0.018404052180227004,90.54933417453415,74.79822446542441,62.12325176817364,88.65056071414105,-9.450665825465853,0.010789883136749268,2.0,1,1,0.0,0.0,0.6244229953954405,-0.12264425762043396,258,NZ,45.319107485924086,New Zealand Rural Land Company Limited,Real Estate,0.0,0.10466573027245758,50.0,0.29701109825085015,0.021299291106882334,48.96696212078553,193
