symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
CEN.NZ,9.600000381469727,0.7038519990901515,1.10994582283811,0.04588643928669568,0.12221418050619559,0.03225808436366906,40.62507450587702,38.54169150195899,43.04635301503332,12.534597507687858,-59.37492549412298,0.10666656494140625,3.0,0,1,1.0,1.0,1.8695201552184524,-0.038076069959563474,,NZ,63.29924447495214,Contact Energy Limited,Utilities
2CC.NZ,0.6299999952316284,-0.366127539742647,0.6203200232680625,-0.008602292201746244,-0.13905034330395882,0.046949066450705956,100.0,100.0,58.93335307550812,162.52018605087395,-0.0,0.006977597872416179,4.0,1,1,1.0,1.0,1.750243397647462,-0.1098812969691243,,NZ,62.79289470737916,2 Cheap Cars Group Limited,Consumer Cyclical
TWR.NZ,1.940000057220459,2.8939488522860812,2.5878124510293072,0.09894709533131013,0.5619183627652391,0.06593406665384194,26.31579827953859,21.886671480500187,25.0,-10.823042847418469,-73.68420172046142,0.032000001271565756,2.0,0,0,1.0,1.0,1.159108305613199,-0.10599078847328613,,NZ,62.35111106837436,Tower Limited,Financial Services
FRW.NZ,13.670000076293945,0.978054301595138,1.2949761933689672,-0.0924242854813165,0.23676860157715174,-0.008701949665774866,86.1385830102487,95.37952767008291,59.832632310216,85.30463560765766,-13.861416989751309,0.17666683197021485,4.0,1,1,1.0,1.0,0.9000853869330222,-0.0747885247456046,,NZ,61.61769555514,Freightways Group Limited,Industrials
ERD.NZ,1.0700000524520874,-0.47931125152004617,0.5922602449702369,-0.0006344660378405203,-0.3266666730244955,0.25146202173373533,100.0,100.0,60.638299761124884,128.88902109138132,-0.0,0.03333333333333333,3.0,1,1,1.0,0.0,1.5294924268134993,-0.6310344768052438,,NZ,61.45403514664149,EROAD Limited,Technology
NPH.NZ,3.6500000953674316,0.9281665703574583,1.2613121967083853,-0.00480188370216889,0.22161186192805404,0.0,35.294208394574156,43.13733464977728,45.45455108426237,-9.824431957449722,-64.70579160542584,0.054000012079874676,2.0,0,1,0.0,1.0,1.6817335124367598,-0.07594935409993331,,NZ,60.622786254582216,Napier Port Holdings Limited,Industrials
PFI.NZ,2.4000000953674316,0.71768662783283,1.1192813625437552,0.08404088582709236,0.15077174084035416,0.039376155204562835,63.63644245232718,69.69703537693933,46.39177284882806,39.25238746829576,-36.36355754767282,0.029830773671468098,4.0,1,1,1.0,1.0,0.8686383745992086,-0.05674558471891733,,NZ,60.170647505531335,Property For Industry Limited,Real Estate
SKL.NZ,5.929999828338623,1.49937827122031,1.646763054329439,0.28411077538058677,0.36850958786083066,0.0714715827784107,31.24995343389625,29.166672875480483,46.03173161490335,-13.33355391116892,-68.75004656610375,0.09066667556762695,3.0,0,1,1.0,1.0,0.7526008305185743,-0.035772400588176656,,NZ,60.14402599376007,Skellerup Holdings Limited,Industrials
CHI.NZ,3.130000114440918,2.38459744512579,2.244104616571687,0.5340918776159327,0.5945144589455624,0.13394184305458934,4.347925240232613,11.594294540214982,46.774196029330106,-98.71790071286185,-95.65207475976739,0.04266665776570638,3.0,0,1,1.0,1.0,0.7644639292990366,-0.06567158103121806,,NZ,60.10887700511481,Channel Infrastructure NZ Limited,Energy
TGG.NZ,2.440000057220459,1.116708150579724,1.3885391314580116,-0.0813695796382111,0.33888897204104995,-0.1062270915116873,100.0,97.22222774116511,83.3333554091195,136.5853079392837,-0.0,0.012666670481363933,3.0,1,1,0.0,1.0,0.47680820097449855,-0.11594200519873443,,NZ,60.0779690511513,T&G Global Limited,Consumer Defensive
TRU.NZ,0.01899999938905239,-0.383091268618175,0.6159462940649636,-0.016660654605919225,-0.26086952648563966,0.11764696214645087,74.94988773733336,66.59985031644449,54.552077339808505,73.64786826345488,-25.050112262666644,0.0007322665303945541,4.0,1,1,1.0,1.0,1.7822324112399788,-0.20833336567092242,,NZ,59.97080563355515,TruScreen Group Limited,Healthcare
SCL.NZ,6.0,1.7598420376877564,1.8225227280413612,0.012858879432725649,0.44906322537735655,0.0,37.500024835242996,48.61111387058255,46.835434633548054,-44.176662528334646,-62.499975164757004,0.055333391825358076,1.0,0,0,0.0,1.0,1.0597279286409973,-0.055118096045518095,,NZ,59.09864992656577,Scales Corporation Limited,Consumer Defensive
RAD.NZ,0.38499999046325684,1.4002560250310478,1.5798758481583073,0.023632751859511424,0.5187377249162437,0.04409399714828055,0.0,66.66666666666669,42.17389580432465,-150.78710084332155,-100.0,0.003407406806945801,3.0,0,1,1.0,1.0,1.1205601060579424,-0.08791785873999858,,NZ,58.75867342696144,Radius Residential Care Limited,Healthcare
OCA.NZ,0.7549999952316284,0.5236806913906532,0.9885008750745018,-0.24501828306188345,0.16393436375756276,-0.05031449134334398,85.18519826713832,83.95063145606652,66.66666666666666,55.702913936045526,-14.814801732861676,0.015666663646697998,2.0,1,1,0.0,0.0,1.1363999588665206,-0.18817205438173934,,NZ,58.645841758837,Oceania Healthcare Limited,Healthcare
